
> fp-erp@0.1.0 dev
> next dev

▲ Next.js 16.2.4 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.4.22:3000
- Environments: .env.local
✓ Ready in 366ms

    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (11184954) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 88513)

Caused by:
    0: Looking up task storage for TaskId 88513 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641659) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 2 tasks

Caused by:
    0: Looking up typed data for 2 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641942) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 5 tasks

Caused by:
    0: Looking up typed data for 5 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644775) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 437516)

Caused by:
    0: Looking up task storage for TaskId 437516 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10141652) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 391293)

Caused by:
    0: Looking up task storage for TaskId 391293 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641656) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 4 tasks

Caused by:
    0: Looking up typed data for 4 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644776) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 5 tasks

Caused by:
    0: Looking up typed data for 5 tasks from database failed
    1: Unable to open static sorted file referenced from 00004457.meta
    2: Unable to open static sorted file 00004451.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004451.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 87482)

Caused by:
    0: Looking up task storage for TaskId 87482 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10240617) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 157710)

Caused by:
    0: Looking up task storage for TaskId 157710 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 449869)

Caused by:
    0: Looking up task storage for TaskId 449869 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (11184954) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 88513)

Caused by:
    0: Looking up task storage for TaskId 88513 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641661) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 442903)

Caused by:
    0: Looking up task storage for TaskId 442903 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641659) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 166002)

Caused by:
    0: Looking up task storage for TaskId 166002 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641942) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 392880)

Caused by:
    0: Looking up task storage for TaskId 392880 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641672) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 452064)

Caused by:
    0: Looking up task storage for TaskId 452064 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641942) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 88613)

Caused by:
    0: Looking up task storage for TaskId 88613 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10141652) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 442937)

Caused by:
    0: Looking up task storage for TaskId 442937 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641656) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 12383)

Caused by:
    0: Looking up task storage for TaskId 12383 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644776) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 390284)

Caused by:
    0: Looking up task storage for TaskId 390284 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 65106)

Caused by:
    0: Looking up task storage for TaskId 65106 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10240617) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 438320)

Caused by:
    0: Looking up task storage for TaskId 438320 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 5 tasks

Caused by:
    0: Looking up typed data for 5 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 13052)

Caused by:
    0: Looking up task storage for TaskId 13052 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641659) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85728)

Caused by:
    0: Looking up task storage for TaskId 85728 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644775) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 81628)

Caused by:
    0: Looking up task storage for TaskId 81628 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641659) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85728)

Caused by:
    0: Looking up task storage for TaskId 85728 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 92669)

Caused by:
    0: Looking up task storage for TaskId 92669 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641659) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 2 tasks

Caused by:
    0: Looking up typed data for 2 tasks from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10141652) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 442939)

Caused by:
    0: Looking up task storage for TaskId 442939 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641656) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 312394)

Caused by:
    0: Looking up task storage for TaskId 312394 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 449869)

Caused by:
    0: Looking up task storage for TaskId 449869 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (11184954) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 80805)

Caused by:
    0: Looking up task storage for TaskId 80805 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85374)

Caused by:
    0: Looking up task storage for TaskId 85374 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644776) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 3 tasks

Caused by:
    0: Looking up typed data for 3 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641672) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 399526)

Caused by:
    0: Looking up task storage for TaskId 399526 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641656) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 312394)

Caused by:
    0: Looking up task storage for TaskId 312394 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641661) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 83109)

Caused by:
    0: Looking up task storage for TaskId 83109 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641672) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 399526)

Caused by:
    0: Looking up task storage for TaskId 399526 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641661) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 83109)

Caused by:
    0: Looking up task storage for TaskId 83109 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10141652) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 399120)

Caused by:
    0: Looking up task storage for TaskId 399120 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10240617) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 438329)

Caused by:
    0: Looking up task storage for TaskId 438329 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85374)

Caused by:
    0: Looking up task storage for TaskId 85374 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (11184954) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 80805)

Caused by:
    0: Looking up task storage for TaskId 80805 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 3 tasks

Caused by:
    0: Looking up typed data for 3 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 36382)

Caused by:
    0: Looking up task storage for TaskId 36382 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641656) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85797)

Caused by:
    0: Looking up task storage for TaskId 85797 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644776) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 18258)

Caused by:
    0: Looking up task storage for TaskId 18258 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 92669)

Caused by:
    0: Looking up task storage for TaskId 92669 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644776) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 399539)

Caused by:
    0: Looking up task storage for TaskId 399539 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85860)

Caused by:
    0: Looking up task storage for TaskId 85860 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10141652) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 399120)

Caused by:
    0: Looking up task storage for TaskId 399120 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641672) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 4 tasks

Caused by:
    0: Looking up typed data for 4 tasks from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641659) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 163235)

Caused by:
    0: Looking up task storage for TaskId 163235 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004427.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004427.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7644775) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 81628)

Caused by:
    0: Looking up task storage for TaskId 81628 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (10086193) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 85860)

Caused by:
    0: Looking up task storage for TaskId 85860 from database failed
    1: Unable to open static sorted file referenced from 00004428.meta
    2: Unable to open static sorted file 00004425.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00004425.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (11184954) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:197:17:
Failed to restore task data (corrupted database or bug): Data for TaskId 307896)

Caused by:
    0: Looking up task storage for TaskId 307896 from database failed
    1: Unable to open static sorted file referenced from 00002662.meta
    2: Unable to open static sorted file 00002659.sst
    3: Failed to open SST file /Users/lizziesivitz/Desktop/fp-erp/.next/dev/cache/turbopack/e07398321/00002659.sst
    4: No such file or directory (os error 2)

thread 'tokio-runtime-worker' (7641664) panicked at turbopack/crates/turbo-tasks-backend/src/backend/operation/mod.rs:225:17:
Failed to restore task data (corrupted database or bug): Data for batch of 4 tasks

Caused by:
